tender_id,firm_id,price,quality,experience,risk,price_score,low_risk_score,public_value,rank
7,T007_F3,681.0208903167655,79.3822286088856,50.23557811221317,42.004804735071886,93.2614506642112,57.995195264928114,71.2879648297574,2
7,T007_F4,824.3183419101185,67.34349022674185,75.454929488885,5.9121548411879,41.16910581647104,94.0878451588121,68.17662492612398,3
7,T007_F5,937.5677639724336,74.115171847145,86.96411363501717,8.309199996897544,0.0,91.69080000310245,62.31373996351829,4
8,T008_F1,795.9974992514481,74.53534971772605,96.26958729849898,27.869122095043014,0.0,72.13087790495699,60.85417732093396,3
8,T008_F2,792.0468203170861,63.34878315459468,59.89413984055313,25.82689609886151,3.801552669690611,74.17310390113849,49.76317885416704,5
8,T008_F3,781.673438091514,51.08060399401652,89.57751545166147,40.84643087359067,13.783370870696688,59.15356912640933,52.995116604076365,4
8,T008_F4,692.0747266995833,77.70180717695247,46.514544468126616,31.88960372159247,100.0,68.11039627840753,73.56125752579891,1
8,T008_F5,734.3701351517025,82.97113173459509,83.61967685721295,35.74589967670628,59.301116190861045,64.25410032329373,73.47235784705578,2
9,T009_F1,682.3222837867689,95.80059225688039,53.812839453692845,6.496502247047191,100.0,93.50349775295281,85.89408709107789,1
9,T009_F2,816.455740817445,68.54611419312194,89.78738458794479,37.330058882572075,0.0,62.669941117427925,55.54466862840837,5
9,T009_F3,745.1416678468146,97.64496975348725,57.455070288407114,25.602285169268583,53.16650636561242,74.39771483073142,71.82842805569734,4
9,T009_F4,726.7895271702808,96.80217850244817,49.87646905492109,6.7964247756931595,66.84850717495311,93.20357522430685,76.86261265306436,2
9,T009_F5,780.5291180009114,99.61877820279186,93.50063597529484,34.94432077827797,26.78423684280147,65.05567922172203,72.96798750970603,3
10,T010_F1,917.2377472635575,94.67233198489316,71.13150162318695,17.63716207323172,0.0,82.36283792676828,62.65714258661835,4
10,T010_F2,881.6037296332964,83.08306315838806,62.41946373242261,8.77866672246061,15.4654575706354,91.22133327753939,62.6404159287888,5
10,T010_F3,874.0368834047079,63.12302579614323,96.20878903202676,14.63882300022739,18.749531247255568,85.36117699977261,64.74872320861807,3
10,T010_F4,686.8273797234458,91.55563360624531,49.19705899746964,12.170732326309563,100.0,87.82926767369044,82.3318083659791,1
10,T010_F5,829.814837456253,93.72810204187323,51.786079942874395,17.41294691600379,37.942263944388344,82.58705308399621,67.06792720117689,2
11,T011_F1,883.2214514723532,98.59132130304837,70.04447117214053,10.755900102050031,0.0,89.24409989794997,64.93733416353963,5
11,T011_F2,654.1808863124604,61.48280149994277,47.90933306719126,32.1063469445143,100.0,67.8936530554857,69.00090432787779,4
11,T011_F3,686.5497513885593,75.31649658103164,81.65574613857319,28.244664368836094,85.86762783548745,71.7553356311639,78.82685959405742,2
11,T011_F4,709.9326954980173,90.20622630911313,82.9244277769481,34.55936015662167,75.65854365289543,65.44063984337834,79.79573871887048,1
11,T011_F5,689.317325467194,56.18769018251723,95.65375306039046,20.903127752997626,84.65929424763475,79.09687224700238,77.75394333116193,3
12,T012_F1,740.2846075342819,74.42920226757667,79.77185276581494,43.2249302818788,97.86661219656105,56.7750697181212,78.09339086449124,2
12,T012_F2,735.9338680646165,96.24042146560136,41.49156948317538,27.207921693072986,100.0,72.79207830692701,78.80343447185965,1
12,T012_F3,840.1925335043255,55.29487018753766,48.42037582383476,21.76457277265215,48.876698592802306,78.23542722734786,56.55981510589014,5
12,T012_F4,939.8695736429545,79.80212766171864,95.98139329601267,37.17443662451883,0.0,62.82556337548117,60.501099297614985,4
12,T012_F5,790.2144804665875,89.23817246260937,41.070207038619266,9.365759870629397,73.38346796700584,90.6342401293706,73.51171851606321,3
13,T013_F1,898.8285844648209,89.84085441625808,53.958444517986024,26.23078362396214,0.0,73.76921637603786,55.195710729581506,4
13,T013_F2,831.8047462100033,93.38694768880056,76.18642944032354,21.502862770947214,49.07533404705797,78.49713722905278,75.0309526242961,2
13,T013_F3,762.2552130221549,71.2941043186755,79.11586153479846,39.699625270092994,100.0,60.300374729907006,78.22727162528366,1
13,T013_F4,786.1690646228899,62.391978147567905,54.19974177985487,34.84057120973786,82.49010671104789,65.15942879026214,65.9219413250485,3
13,T013_F5,894.9706290271731,55.26390399270625,43.99353141731069,28.777346550258073,2.8248225821000283,71.22265344974193,42.52829038761294,5
14,T014_F1,693.8519732578095,91.23320952281706,58.620080435444464,10.754877318845706,89.3046868068973,89.2451226811543,82.20017920366142,2
14,T014_F2,926.2911417462351,58.27658613676391,57.08320494027613,11.144535807682345,0.0,88.85546419231765,49.524869914561734,5
14,T014_F3,684.6470190996065,51.057400816822,43.323724549855605,11.985658837434109,92.84129190454932,88.0143411625659,66.96134259116101,4
14,T014_F4,666.0145797881526,79.55719080554856,80.84287160797038,20.74521827328113,100.0,79.25478172671887,84.92883148900094,1
14,T014_F5,745.3973290856148,75.2263118511115,92.50029653407651,39.04526507288824,69.50061553746555,60.95473492711176,75.25906855864132,3
15,T015_F1,663.0425186038376,59.074920479826204,54.20469226626376,14.975503033288472,100.0,85.02449696671152,73.27854860385611,1
15,T015_F2,821.3697955228319,70.81312128515961,42.95524719565564,19.944565538382864,43.62140156856498,80.05543446161714,58.89918546892646,4
15,T015_F3,807.1258846152912,55.0835951451858,90.00751322731358,7.07847465860417,48.69350126469152,92.92152534139584,69.78463723483618,2
15,T015_F4,927.4525607054186,54.955657078993774,90.61449709586516,41.106125757104685,5.846497994714839,58.893874242895315,52.38072074492219,5
15,T015_F5,943.8712041759778,90.10129401367968,86.76865244627973,30.699331039821907,0.0,69.30066896017809,62.58268510770946,3
16,T016_F1,883.6989063734387,56.727610420657356,72.16408215685824,25.56891480761658,12.5720820010918,74.43108519238342,53.0885412041614,4
16,T016_F2,907.2716432367673,73.1399682796758,63.10536976602121,30.582530849484403,0.0,69.4174691505156,51.60182675551116,5
16,T016_F3,729.9389952502538,56.98842054769784,68.67263644142474,21.6755747437954,94.57707880434828,78.32442525620459,73.57384002699352,2
16,T016_F4,719.7709821586622,68.3755905057564,61.98354698957485,18.09982257650182,100.0,81.90017742349818,77.38859938382026,1
16,T016_F5,763.8392239180787,84.28716727279728,57.81258847427712,42.95431706861362,76.49702059393833,57.04568293138638,70.27268903517032,3
17,T017_F1,924.9044058614534,74.04552141500393,59.70167230028133,26.417391593200126,0.0,73.58260840679988,51.855596180931485,5
17,T017_F2,904.5681466320874,82.6293670280051,88.26350967682464,26.308891042629607,8.25416661028756,73.69110895737039,63.656450971653655,3
17,T017_F3,839.8752887802863,64.40778070912309,84.09358973861745,13.096183725028734,34.51197642583763,86.90381627497126,66.35448900884495,2
17,T017_F4,858.4394386455494,93.0359534162947,47.92617023809264,29.57518962167679,26.97708103342642,70.4248103783232,60.72156091843282,4
17,T017_F5,678.5287244689804,86.28578141357134,45.06959312941122,42.43759290802504,100.0,57.56240709197496,73.6656141248192,1
18,T018_F1,691.2223790113406,97.94401229545402,88.05305056510579,28.747280178654165,100.0,71.25271982134583,90.64701029418181,1
18,T018_F2,884.787231388864,89.7557419491543,96.76162376903982,15.135334153567488,0.0,84.86466584643252,68.09006169629275,2
18,T018_F3,827.0227686074927,54.75245987822006,76.96994200144728,11.851652163711552,29.842433722786176,88.14834783628845,60.758501461782075,4
18,T018_F4,819.4851834417326,78.62152570169249,67.95910917887365,25.90527102052491,33.73652145264894,74.0947289794751,63.82931116428341,3
18,T018_F5,879.1770170019764,89.96223582560333,69.52919293452575,28.98373766090449,2.8983642009271393,71.0162623390955,59.29881249936332,5
19,T019_F1,929.3708707070306,55.98667942505614,47.02621395400663,8.508360476430736,0.8118358944002813,91.49163952356926,47.05384419433243,5
19,T019_F2,847.3589855121584,70.93041503951898,86.45928496851059,31.849256532343702,46.18571504276162,68.1507434676563,68.070523208205,3
19,T019_F3,750.0913274984714,94.91832736807679,85.75192882423914,15.821397636407028,100.0,84.17860236359297,91.74920088920142,1
19,T019_F4,759.2576053316162,65.72199901021314,49.45669891749998,10.911334901687667,94.92866696512152,89.08866509831233,73.63067419338178,2
19,T019_F5,930.8382390127232,71.89520185993766,62.99918936664459,34.187428347095114,0.0,65.8125716529049,50.480872230223426,4
20,T020_F1,815.89791957587,96.80699934192312,86.81808963456353,24.174782564981612,38.534216890428866,75.82521743501839,75.54521992082871,3
20,T020_F2,762.9078420442479,99.3315772462161,83.06561416021862,43.04778640015365,63.52054609386577,56.95221359984635,77.8364559573552,2
20,T020_F3,685.5435731651124,92.52668395953913,78.22443303947246,9.876867133404502,100.0,90.1231328665955,90.33874002104895,1
20,T020_F4,826.4773999907662,84.30481825527244,40.73816115331617,23.17271847366986,33.54569087270106,76.82728152633014,59.22786478835207,4
20,T020_F5,897.6198533588963,64.7679512672045,67.51288490791306,22.692565082715728,0.0,77.30743491728427,51.77009359059646,5
21,T021_F1,740.5782174327475,95.92209477577771,86.87764212589096,9.423536439844419,76.67239353132757,90.57646356015559,87.77943005906907,2
21,T021_F2,949.1103973512719,93.96000121538727,57.03450627184234,38.47586318643753,0.0,61.52413681356247,54.75145429528926,5
21,T021_F3,681.9258595614149,99.95523652371193,79.94108416639222,31.00500062235188,98.23749041953015,68.99499937764813,88.3302144791238,1
21,T021_F4,677.1322180952399,94.85166994483126,41.73997019226817,14.633122321645882,100.0,85.36687767835411,80.96386906718725,3
21,T021_F5,692.9065625499906,88.83839703461092,51.89225363277387,41.42552908523541,94.2001433725677,58.57447091476459,74.88951254467159,4
22,T022_F1,846.880711798247,51.80813552473481,40.32579004772203,7.066316680575957,6.5302657480101995,92.93368331942405,45.84319127023831,5
22,T022_F2,831.7775532943183,90.07409054297077,54.31316923764331,38.976353716922915,14.385584523613614,61.023646283077085,56.40164485982088,3
22,T022_F3,667.1695820459781,90.04819268208381,95.66772581033682,35.88433596417522,100.0,64.11566403582478,88.7545220643743,1
22,T022_F4,859.4362351935912,91.89901093276916,42.40907797282399,13.071284428762215,0.0,86.92871557123779,55.5577158872843,4
22,T022_F5,687.4771037916929,75.22654950964933,84.71128769973068,30.200473783055948,89.43783468778454,69.79952621694406,80.06515069316242,2
23,T023_F1,905.3393299285805,57.760649622054544,84.07726551610969,12.721659634756165,13.926778868070144,87.27834036524384,59.28487405571009,3
23,T023_F2,731.22762539534,85.4952348640652,98.8122870939209,29.461744239082783,76.63401845946007,70.53825576091722,83.61779799974826,1
23,T023_F3,666.3500944973887,80.81544849637665,42.541033094810025,40.36582845467269,100.0,59.63417154532731,71.80672713168096,2
23,T023_F4,862.8734855301863,58.65639232112516,45.503260349451885,12.341329155212758,29.221074482943067,87.65867084478724,53.80973557339374,5
23,T023_F5,944.0081538662578,72.92803212292449,87.04485690048448,30.456333684311076,0.0,69.54366631568892,57.54835712513625,4
24,T024_F1,821.7239449875912,57.256512733252485,96.7614672134857,17.053705300588717,1.2214624324770385,82.94629469941128,58.261945171348685,4
24,T024_F2,823.4051647422626,84.98879722945331,78.95398931471853,42.62377638782074,0.0,57.37622361217926,56.71038121995148,5
24,T024_F3,694.5316969760174,75.4176369223471,64.24206344444596,23.966749179304724,93.63088851538544,76.03325082069527,77.30017923080104,1
24,T024_F4,685.7652578593234,56.704730493638266,56.68453274687544,17.18818415043325,100.0,82.81181584956676,72.74491550472369,2
24,T024_F5,778.370964104405,80.54937735183141,78.07774704509578,21.47243586342281,32.71885433354631,78.52756413657718,67.56947637752538,3
25,T025_F1,772.6349328286092,60.8814263348481,75.2983749045405,17.681636452689517,39.52961262746313,82.31836354731048,63.435097492917436,3
25,T025_F2,660.8179502832091,70.92000220784301,68.44796050541022,14.02371472816844,100.0,85.97628527183156,80.58324784307176,1
25,T025_F3,821.7373799366347,78.28859502159605,82.12013086662228,30.9179392880484,12.975113212705336,69.0820607119516,61.07680166870104,4
25,T025_F4,845.7299169563095,65.81070759120216,87.24593331915723,26.965775343987175,0.0,73.03422465601282,56.16154053835252,5
25,T025_F5,779.425458553967,81.30062404705285,61.63944006701526,25.50956978427033,35.85731069507248,74.49043021572967,63.66246094778373,2
26,T026_F1,871.0117065446661,94.32014433618538,95.2634318377115,25.145317007323968,0.0,74.85468299267603,67.08283785881869,2
26,T026_F2,806.0825344221707,89.99352053819182,58.86704150465208,38.495294493802746,31.77486006114276,61.504705506197254,61.959472654145706,4
26,T026_F3,798.242493955227,55.79283621676342,44.32354882437662,38.679728441578526,35.61159754858293,61.320271558421474,48.985691769953206,5
26,T026_F4,666.6703750720634,64.0305718066828,60.04780243009275,11.919777807663753,100.0,88.08022219233625,76.83716658799528,1
26,T026_F5,744.1680109405968,87.13462833625428,40.88097061360425,38.08693698082746,62.07441964381838,61.91306301917254,64.26184866906644,3
27,T027_F1,906.9644070723674,68.61307865957741,49.21677394363809,29.033616317803236,0.0,70.96638368219676,47.0813938202221,5
27,T027_F2,685.9017667594683,68.24596805391262,97.50575085405835,44.81857890334548,100.0,55.18142109665452,80.88651234901928,1
27,T027_F3,881.6314674063757,65.54807549603831,81.25990294996555,33.216254619360505,11.459620508528555,66.78374538063949,56.20105258956292,3
27,T027_F4,766.352508549095,82.04443172930797,40.64365869854058,13.362306344089658,63.60726458538895,86.63769365591034,68.00359907095684,2
27,T027_F5,807.5264908901784,58.18756521291479,49.95441207259202,38.452171622009516,44.981782557849414,61.547828377990484,53.499883897082896,4
28,T028_F1,946.7399008050817,77.79847140142242,90.3441838529028,44.6128665730509,0.0,55.3871334269491,57.00301406904225,5
28,T028_F2,692.4787665706324,72.41228066271755,63.55436295051519,8.2019713458474,100.0,91.7980286541526,80.97188066727458,1
28,T028_F3,876.5990518384233,71.68895136612964,68.15961605142408,11.026918952529607,27.586146493778664,88.97308104747039,63.23774225563365,4
28,T028_F4,704.2779956692605,95.35518110781075,42.678945338456735,14.31409139774825,95.35940515086814,85.68590860225174,80.25332367512479,2
28,T028_F5,737.6177990943585,74.50987712007932,75.18671038088776,24.731599034026665,82.24697901248868,75.26840096597334,76.76506567756257,3
29,T029_F1,675.2346003670646,62.183372702785675,90.61530308575247,30.503548019138364,100.0,69.49645198086164,80.20812797844616,1
29,T029_F2,844.7447150402824,83.51016276756775,85.77418114237175,7.324339268857893,31.547316433104776,92.6756607311421,72.91855537036787,3
29,T029_F3,759.9825154797837,76.97637176308393,60.30738899783956,38.77915493148746,65.77654243613321,61.22084506851254,66.85806340112087,4
29,T029_F4,794.7717525761882,88.43137947296896,91.12093101287014,25.191659316139923,51.72772509514579,74.80834068386008,77.20324600566668,2
29,T029_F5,922.865673161405,79.35619702684903,91.01645793002331,18.623631823660972,0.0,81.37636817633903,62.836247225828345,5
30,T030_F1,799.6450875594455,76.57055205022888,46.29878295376423,20.942100268061626,57.668557865785296,79.05789973193838,64.77458076634372,4
30,T030_F2,925.2013017655029,81.54161201823712,50.65039494621805,18.5542254243842,0.0,81.4457745756158,53.41423725714881,5
30,T030_F3,707.48090289881,51.24115658992863,95.6476275102416,22.92829313027486,100.0,77.07170686972515,79.69859522848402,1
30,T030_F4,742.2605217262359,79.92385957788683,40.43886737758094,16.120884264032554,84.02555800537506,83.87911573596745,71.86908736629854,2
30,T030_F5,860.9100397096678,81.68848865346315,98.90835685255213,29.814308386321763,29.52927809727177,70.18569161367824,70.65309365623057,3
31,T031_F1,793.2517620883199,88.07162815920039,94.19967231784318,33.827837868734065,100.0,66.17216213126594,88.2058389534741,1
31,T031_F2,938.9633670648138,89.10025853690885,92.00808629571559,9.564162847345488,1.3414115719021513,90.43583715265451,68.154619458508,2
31,T031_F3,869.7240508981363,72.00443497636843,73.18622814467652,31.16409637929427,48.22205088565592,68.83590362070572,65.72058097463479,3
31,T031_F4,940.9445350116708,99.22890407158123,57.293694729274314,34.35013989751665,0.0,65.64986010248336,57.22206692428962,5
31,T031_F5,874.9950613805806,67.32464306565244,47.43218649185326,6.63787841142879,44.653148780215815,93.36212158857121,61.891151055427244,4
32,T032_F1,883.2029382587535,74.4849870908453,99.13241016969558,23.598938247746123,21.31618582309891,76.40106175225388,67.73785747590298,3
32,T032_F2,943.3750937221521,70.578800109703,87.62092903359836,8.392770892473283,0.0,91.60722910752672,61.40031811281584,5
32,T032_F3,816.6385130413291,90.1029893492862,95.48210003319332,37.903323624697265,44.89685442662727,62.096676375302735,74.54497069480155,1
32,T032_F4,661.0912181603522,68.63511706533671,42.921908338831074,9.371291644582321,100.0,90.62870835541767,74.44675387539232,2
32,T032_F5,852.5916886002452,85.66290981558491,86.42324096509758,39.618261922226516,32.16032263310479,60.381738077773484,67.42111145978076,4
33,T033_F1,871.829440542953,90.0435796053316,42.93782258939675,14.381406017651944,49.21785678083892,85.61859398234806,67.17571252062801,3
33,T033_F2,836.5693320125737,92.90626523124116,40.27000749637955,25.58517368465399,100.0,74.414826315346,77.82234670653645,1
33,T033_F3,853.1862198093191,51.480364456430664,64.08133345320327,40.82539525534787,76.06810610852136,59.17460474465213,62.31639017629079,4
33,T033_F4,851.4838426567576,61.88291816802987,91.16686777791476,18.921256936380573,78.51989550956432,81.07874306361943,77.20231488500262,2
33,T033_F5,906.0034013432178,64.94718255594528,75.41921505298895,20.87760270991336,0.0,79.12239729008664,54.16343798804815,5
34,T034_F1,732.4475152265201,94.32787810859347,51.25562091636948,8.392463649430525,100.0,91.60753635056948,84.43377593178431,1
34,T034_F2,752.5780815636981,85.88195738207838,88.4458963585769,44.94973480267059,90.7158180789854,55.05026519732941,81.56506886347996,2
34,T034_F3,738.9086171033495,70.3970975565641,48.20927668177758,27.994877184921343,97.02015113584221,72.00512281507866,71.82751078438991,3
34,T034_F4,949.2740111788752,85.04405050603293,75.7127704248023,20.694763716871762,0.0,79.30523628312824,60.3024550146361,4
34,T034_F5,924.5896280856664,74.84582980651747,48.06201479878369,19.61513852796534,11.384394229491622,80.38486147203466,53.39232349343099,5
35,T035_F1,670.15000065433,60.098951884439074,41.06012685999473,23.131196660006538,100.0,76.86880333999346,68.6684779483291,2
35,T035_F2,840.3620794855392,67.16462311894539,65.22290629031663,43.36837091378304,17.14711811889369,56.63162908621696,52.06821885522959,4
35,T035_F3,875.5889364724746,77.04283184724756,57.07245250670952,40.87987195091981,0.0,59.12012804908019,49.204988290667686,5
35,T035_F4,720.5291350641978,66.26713652583385,94.54388886537691,26.181682211402894,75.47731922907563,73.81831778859711,77.14910653908271,1
35,T035_F5,872.695384825393,79.53723970818831,79.20635254056971,16.97533166059302,1.4084728562082316,83.02466833940699,60.619811929532375,3
36,T036_F1,722.4116184879989,66.12461735843327,49.326493845005345,39.9725746116323,100.0,60.0274253883677,69.17449374645486,3
36,T036_F2,734.9740799750342,78.07446972071924,87.51846550848245,36.35296437502854,92.69539031496609,63.64703562497146,81.2052119970722,1
36,T036_F3,781.5158775752578,73.81286542933628,99.6821049361015,31.983899079160963,65.63304541859878,68.01610092083904,77.07586740164376,2
36,T036_F4,894.3915329353648,95.1276984609616,87.25539017376035,12.407173798142704,0.0,87.59282620185729,67.87072232210002,4
36,T036_F5,818.6512201212716,55.094707865727244,79.17532759383991,43.213977127512436,44.04020844961713,56.786022872487564,58.68950094507995,5
37,T037_F1,803.8196192900334,71.64862464338836,42.15056508508979,43.390980893168816,0.0,56.609019106831184,43.35403248565519,5
37,T037_F2,680.9008052390476,52.053954665242344,54.76399669029631,7.621217356735297,100.0,92.3787826432647,72.78294210079972,1
37,T037_F3,786.5353527235287,75.80439006285562,58.75419694171504,7.038419302995442,14.06153053131094,92.96158069700456,59.537565026514095,4
37,T037_F4,683.480110474768,69.22521889949641,43.631707049592166,32.92758902439654,97.90161884034242,67.07241097560346,69.56537933745327,3
37,T037_F5,712.1061624574436,65.10357843918193,63.64754663068585,21.664385322765916,74.61303425409535,78.33561467723408,69.7633416883967,2
38,T038_F1,650.4982123024402,55.603518549934876,91.76587382445268,5.049322500476325,100.0,94.95067749952368,83.61265952099836,1
38,T038_F2,802.4502067438625,74.4751003253604,59.985649660638266,22.253080805857984,34.973249034634414,77.74691919414201,61.6316386102547,4
38,T038_F3,884.1743412579752,92.06018531074783,55.620912604915006,17.899617638709195,0.0,82.1003823612908,57.943360216711255,5
38,T038_F4,722.7448559084999,73.99317002755326,80.99550145952878,14.130115018536822,69.08257427535223,85.86988498146317,76.89144693827886,2
38,T038_F5,749.22072261646,96.51923087945752,42.914157390817486,23.430784209582647,57.75241966080106,76.56921579041736,69.43625668482537,3
39,T039_F1,863.4674124790333,57.52270057787371,42.84244120032891,10.52821486554123,25.645478958096824,89.47178513445877,52.2731472398603,4
39,T039_F2,925.6469580592048,50.46298909105617,51.29931848868111,6.251340516065782,0.0,93.74865948393422,46.71345824627397,5
39,T039_F3,683.188840268661,81.00746433141481,54.49833452434515,27.768482017227072,100.0,72.23151798277293,77.37312652706532,1
39,T039_F4,827.0586148298379,92.47176665448895,40.28448357471243,39.13477837369467,40.662009640170524,60.86522162630533,60.151197625328486,3
39,T039_F5,835.7357259280922,58.13717430524788,86.37624328811704,39.21966167162343,37.08320140008087,60.78033832837657,60.46208112929916,2
40,T040_F1,726.2790451262472,95.93968404513404,67.26744581791947,29.13697817333286,75.63943787600817,70.86302182666714,78.68123050235555,1
40,T040_F2,945.3948600852931,68.07680393195997,88.78956074920677,17.735964713138387,0.0,82.26403528686161,59.073238424262,4
40,T040_F3,889.7640566724473,80.03669594313213,52.98134171352409,21.561043751569457,19.203920536383244,78.43895624843054,57.74511559510258,5
40,T040_F4,745.2906903090685,53.905419654018196,41.79008620598185,18.859146216287236,69.07656081943652,81.14085378371277,60.11645840930261,3
40,T040_F5,655.710244345246,58.27438787908875,83.51099925105213,33.32364942734352,100.0,66.67635057265647,76.69533629102095,2
41,T041_F1,871.5741159372149,65.85765855649893,93.40116742706172,28.753221921137904,29.35260674290462,71.24677807886209,64.69509672521369,3
41,T041_F2,687.807902523988,57.185933072776706,81.5857256157821,11.917757457683123,100.0,88.08224254231688,80.16865983424192,1
41,T041_F3,802.187810474613,99.58872379643553,40.24045628400037,5.663192075902277,56.02759512964661,94.33680792409773,72.81099157716194,2
41,T041_F4,947.9253745791519,79.23194170670827,47.614598531110786,40.892087990163745,0.0,59.107912009836255,47.494814546757425,5
41,T041_F5,914.1140900383076,76.81002065556876,77.3075217916454,15.927487660035053,12.998467297757632,84.07251233996494,62.434005937014376,4
42,T042_F1,665.1559089116015,79.72838044454322,57.68531159216578,31.544841866414078,100.0,68.45515813358593,77.03087365812159,1
42,T042_F2,900.8735530527804,50.908027195718205,75.74282648114364,14.25122158747409,4.571866336345066,85.74877841252591,52.50083704559282,5
42,T042_F3,912.1665493711404,62.683225328091424,76.64620799412509,27.14163360358446,0.0,72.85836639641553,52.53819287624181,4
42,T042_F4,768.8499500177746,83.8810381799897,83.54617808292603,27.67751181277547,58.02041526905051,72.32248818722454,75.02045742943595,2
42,T042_F5,877.5266711554262,99.17085379964688,65.15634327404831,25.583322075421236,14.023638071327637,74.41667792457876,64.4295870611538,3
43,T043_F1,653.7409633823639,89.80142781551892,71.21380402275963,21.318457214422608,100.0,78.68154278557739,85.48018790746106,1
43,T043_F2,678.2215889268188,94.48282108376986,63.70043440243339,32.303263928368814,90.36020866496844,67.6967360716312,80.39935430630766,3
43,T043_F3,694.8122469104452,98.07748147705162,50.70650570930985,12.981679715979615,83.82726771611017,87.01832028402039,80.46035185627457,2
43,T043_F4,907.6948581673141,95.62913720709656,52.72884445139808,23.792035526993118,0.0,76.20796447300688,57.11254516957986,5
43,T043_F5,870.0484713688489,93.91828669054009,62.74316170223831,25.680779473977168,14.82410294606601,74.31922052602283,62.43114627444267,4
44,T044_F1,872.5149231559204,86.55679883263977,86.9776078015651,27.797352745661055,27.009147644048305,72.20264725433894,68.90425796206307,4
